TransactionAmount,TransactionDuration,LoginAttempts,Channel,Location,TransactionAmount_bin,CustomerAge_bin,Target
0.08559814472209916,0.3448275862068965,0.0,1,21,2,4,0
0.3949553117752821,0.27586206896551724,0.0,0,37,4,4,1
0.05393855694817208,0.6137931034482759,0.0,2,18,1,1,0
0.30417176954946973,0.44482758620689655,0.0,2,18,4,3,0
0.10620944836751178,0.5137931034482759,0.0,2,42,2,4,1
0.027750996690726216,0.5344827586206897,0.0,2,27,0,3,0
0.11108737003934646,0.8689655172413794,0.0,1,20,2,1,0
0.027459155223180553,0.013793103448275862,0.0,2,5,0,4,2
0.0624905542382156,0.3275862068965517,0.0,0,32,1,2,1
0.11493342366521614,0.06206896551724138,0.0,2,16,2,1,0
0.06188602548401386,0.2655172413793103,0.0,0,30,1,2,1
0.09540089115876696,0.2206896551724138,0.0,0,33,2,0,1
0.4474659301143914,0.7482758620689656,0.0,2,17,4,3,0
0.005836829350913308,0.4068965517241379,0.0,2,37,0,2,1
0.03184720014592073,0.5310344827586208,0.0,1,8,0,4,2
0.0535841780232952,0.4827586206896552,0.0,1,25,1,2,0
0.0004950882038721109,0.6413793103448276,0.0,1,1,0,3,2
0.2214451364098288,0.5586206896551724,0.0,2,7,4,0,2
0.031633530500039087,0.7862068965517242,0.0,0,7,0,2,2
0.033327253302759464,0.09310344827586207,0.0,0,29,0,2,1
0.2724340099538786,0.2517241379310345,0.0,2,17,4,3,0
0.026057273888005834,0.5310344827586208,0.0,1,19,0,4,0
0.05723219636761602,0.29310344827586204,0.0,1,11,1,0,2
0.028251296349375926,0.08275862068965517,0.0,1,30,0,0,1
0.041431065481929284,0.3620689655172414,0.0,2,18,1,4,0
0.00861453474737473,0.4689655172413793,0.0,2,11,0,1,2
0.11108737003934646,0.17931034482758618,0.0,2,36,2,0,1
0.03562550485968158,0.506896551724138,0.0,1,29,1,1,1
0.15498682416176962,0.9310344827586207,0.0,1,27,3,0,0
0.33515907965708625,0.3275862068965517,0.0,2,11,4,0,2
0.17097740834353908,0.07241379310344827,0.0,2,36,3,2,1
0.037741355499387653,0.11724137931034483,0.0,2,39,1,4,1
0.18474607186596137,0.9275862068965518,0.0,1,11,3,2,2
0.4135914740599838,0.8344827586206897,0.0,0,20,4,0,0
0.01509237303593298,0.20344827586206898,0.0,0,11,0,1,2
0.3406780102665659,0.3103448275862069,0.0,3,24,4,1,0
0.19082783959142194,0.2827586206896551,0.0,2,32,3,0,1
0.06285014461787007,0.5241379310344828,0.0,2,7,1,1,2
0.12167704614743205,0.4551724137931034,0.0,2,4,2,4,2
0.24576178440211582,0.4413793103448276,0.0,0,33,4,0,1
0.11107694712979127,0.3103448275862069,0.0,1,13,2,4,2
0.13234489407718164,0.12413793103448274,0.0,0,31,3,2,1
0.3009458790421346,0.18275862068965515,0.0,0,38,4,1,1
0.08859473121921983,0.8793103448275862,0.0,0,6,2,1,2
0.17587096437970662,0.33448275862068966,0.0,2,35,3,4,1
0.17216040857805456,0.35517241379310344,0.0,1,26,3,4,0
0.06882768324777862,0.1275862068965517,0.0,0,31,1,1,1
0.3504599108841233,0.37241379310344824,0.0,1,7,4,2,2
0.03845011334914142,0.19310344827586207,0.0,2,22,1,0,0
0.10262396748052219,0.43103448275862066,0.0,2,40,2,1,1
0.010886729030408838,0.5862068965517242,0.0,1,8,0,4,2
0.11366704015425905,0.37732047954517367,0.0,0,15,2,3,0
0.3073455455090288,0.44827586206896547,0.0,2,38,4,1,1
0.36353023946634705,0.493103448275862,0.0,2,27,4,2,0
0.15764650702243532,0.2689655172413793,0.0,0,34,3,2,1
0.07699403288427964,0.08620689655172413,0.0,1,40,1,0,1
0.011465200510722568,0.1586206896551724,0.0,1,35,0,0,1
0.00031268728665607005,0.44482758620689655,0.0,0,7,0,0,2
0.39442374338796676,0.6655172413793103,0.0,1,1,4,4,2
0.0200901581676525,0.46551724137931033,0.0,2,41,0,0,1
0.0397373426792089,0.3793103448275862,0.0,2,23,1,2,0
0.01678088438387576,0.0,0.0,2,5,0,1,2
0.11108737003934646,0.5103448275862069,0.0,1,38,2,3,1
0.010620944836751179,0.16896551724137931,0.0,1,5,0,0,2
0.34492013445553327,0.7206896551724138,0.0,1,1,4,0,2
0.15035568178857128,0.3448275862068965,0.0,3,20,3,3,0
0.01813065117127446,0.3275862068965517,0.0,1,4,0,1,2
0.11177007061521223,0.05517241379310345,0.0,0,20,2,2,0
0.013091174401334131,0.19310344827586207,0.0,1,21,0,3,0
0.32175521796909606,0.10344827586206896,0.0,0,22,4,2,0
0.23249863199312087,0.23103448275862065,0.0,0,15,4,4,0
0.1968158011308857,0.6689655172413793,0.0,1,33,3,1,1
0.005617948250254058,0.11379310344827585,0.0,2,31,0,1,1
0.14341923547958413,0.19655172413793104,0.0,0,13,3,1,2
0.09354561325794095,0.24482758620689654,0.0,2,30,2,4,1
0.016718346926544548,0.1206896551724138,0.0,1,18,0,2,0
0.14261667144383355,0.34137931034482755,0.0,1,32,3,4,1
0.1955285718008182,0.07586206896551724,0.0,1,13,3,0,2
0.2025796701149126,0.49999999999999994,0.0,0,14,3,0,0
0.2567058394350783,0.09655172413793102,0.0,0,16,4,0,0
0.07743700654037573,0.05172413793103449,0.0,0,23,1,3,0
0.15498682416176962,0.1275862068965517,0.0,1,30,3,3,1
0.2039763399953097,0.32068965517241377,0.0,1,43,3,2,1
0.09679234958438647,0.14827586206896554,0.0,1,14,2,2,0
0.16792349584386482,0.16206896551724137,0.0,0,17,3,1,0
0.010428121009979936,0.041379310344827586,0.0,1,24,0,0,0
0.14610313469004874,0.4103448275862069,0.0,0,23,3,2,0
0.1035828751596008,0.8931034482758621,0.0,0,15,2,3,0
0.054183495322719336,0.3379310344827586,0.0,2,21,1,4,0
0.18413633165698204,0.34137931034482755,0.0,1,27,3,2,0
0.028975688563462488,0.2,0.0,2,39,0,2,1
0.0054772389712588266,0.5793103448275863,0.0,0,16,0,1,0
0.04965995257576152,0.1413793103448276,0.0,1,21,1,1,0
0.24848737525080125,0.9241379310344828,0.0,2,8,4,1,2
0.004606926023399432,0.18275862068965515,0.0,2,43,0,2,1
0.01102222685462647,0.30689655172413793,0.0,2,21,0,3,0
0.14488886572686765,0.05517241379310345,0.0,1,17,3,1,0
0.2021210620944837,0.10344827586206896,0.0,2,20,3,4,0
0.1121140266305339,0.7103448275862069,0.0,0,11,2,1,2
0.10115954868801626,0.5206896551724138,0.0,0,25,2,4,0
0.019511686687338773,0.34137931034482755,0.0,0,24,0,0,0
0.010073742085103057,0.38620689655172413,0.0,1,5,0,4,2
0.042259686791567865,0.32068965517241377,0.0,2,15,1,2,0
0.1637856007504495,0.7517241379310345,0.0,1,41,3,3,1
0.24305182791776322,0.0034482758620689655,0.0,0,19,4,3,0
0.2067644683013263,0.3103448275862069,0.0,0,20,3,0,0
0.24609531750788233,0.2655172413793103,0.0,1,27,4,3,0
0.034859421007374214,0.013793103448275862,0.0,2,16,1,3,0
0.053370508377413556,0.3758620689655172,0.0,1,0,1,4,2
0.23963832503843446,0.4689655172413793,0.0,2,14,4,1,0
0.2361987648852177,0.4724137931034483,0.0,1,39,4,4,1
0.13909893946895277,0.5517241379310345,0.0,0,39,3,0,1
0.05784714803137296,0.11379310344827585,0.0,0,4,1,4,2
0.06301169971597571,0.5103448275862069,0.0,0,31,1,4,1
0.11101440967246005,0.28965517241379307,0.0,1,23,2,2,0
0.0977773145373531,0.5862068965517242,0.0,0,26,2,3,0
0.24578263022122626,0.45172413793103444,0.0,2,38,4,1,1
0.04353128175730255,0.1275862068965517,0.0,0,26,1,3,0
0.11042030382781352,0.3275862068965517,0.0,1,2,2,4,2
0.05154128775047554,0.6620689655172414,0.0,2,37,1,4,1
0.4372775360241812,0.26206896551724135,0.0,1,21,4,3,0
0.015451963415587461,0.11379310344827585,0.0,2,30,0,4,1
0.0020741590014852645,0.09655172413793102,0.0,2,36,0,2,1
0.02607290825233864,0.18620689655172412,0.0,2,33,0,3,1
0.07066211532949422,0.8931034482758621,0.0,2,14,1,3,0
0.19192224509471817,0.08275862068965517,0.0,1,33,3,4,1
0.009219063501576464,0.43103448275862066,0.0,1,34,0,4,1
0.06646689423352528,0.1275862068965517,0.0,1,41,1,1,1
0.008583266018709124,0.13103448275862067,0.0,2,15,0,2,0
0.1651301560830706,0.24137931034482757,0.0,1,13,3,2,2
0.2482580712405868,0.3620689655172414,0.0,0,5,4,4,2
0.08146546108346145,0.5172413793103449,0.0,1,32,2,0,1
0.02859004090992,0.8655172413793104,0.0,2,15,0,1,0
0.008067331995726608,0.09655172413793102,0.0,1,10,0,1,2
0.18418323474998047,0.46551724137931033,0.0,3,19,3,4,0
0.15472288089220104,0.5793103448275863,0.0,2,31,3,4,1
0.337488599942674,0.38275862068965516,0.0,1,29,4,1,1
0.038971258826901535,0.5793103448275863,0.0,0,12,1,2,2
0.14261667144383355,0.08620689655172413,0.0,2,41,3,1,1
0.11232769627641556,0.19310344827586207,0.0,1,17,2,2,0
0.11108737003934646,0.8206896551724138,0.0,0,21,2,2,0
0.21905829012168748,0.15517241379310343,0.0,1,21,4,0,0
0.3586002032467363,0.041379310344827586,0.0,1,22,4,0,0
0.14848476952341247,0.4827586206896552,0.0,1,34,3,3,1
0.1111551189514553,0.017241379310344827,0.0,0,4,2,4,2
0.24121218438127004,0.5137931034482759,0.0,1,19,4,2,0
0.07805195820413267,0.5724137931034483,0.0,0,8,1,4,2
0.15498682416176962,0.41724137931034483,0.0,1,14,3,2,0
0.1611902962712041,0.4724137931034483,0.0,2,5,3,3,2
0.19637803892956718,0.21034482758620687,0.0,1,23,3,0,0
0.040122990332751386,0.506896551724138,0.0,1,41,1,4,1
0.07643119576829871,0.903448275862069,0.0,0,32,1,4,1
0.06584151966021314,0.4689655172413793,0.0,1,35,1,0,1
0.0526773848919926,0.12413793103448274,0.0,0,4,1,0,2
0.09626078119707115,0.8896551724137931,0.0,1,10,2,3,2
0.23497928446725902,0.5689655172413793,0.0,0,7,4,2,2
0.2690205070745499,0.28965517241379307,0.0,0,5,4,0,2
0.45849336842379546,0.06551724137931035,0.0,0,34,4,0,1
0.18418844620475805,0.5275862068965518,0.0,2,38,3,2,1
0.034619694087604555,0.44827586206896547,0.0,1,35,1,0,1
0.049764181671313544,0.5482758620689655,0.0,1,20,1,1,0
0.022748000104229095,0.26206896551724135,0.0,2,0,0,1,2
0.05095239336060661,0.5344827586206897,0.0,1,12,1,3,2
0.32175521796909606,0.4068965517241379,0.0,0,4,4,2,2
0.4629387393490893,0.3172413793103448,0.0,2,35,4,3,1
0.055877218125439714,0.4103448275862069,0.0,1,29,1,0,1
0.018922792297469838,0.20344827586206898,0.0,0,29,0,3,1
0.2998462620840608,0.4103448275862069,0.0,2,28,4,2,1
0.04410454178283868,0.2068965517241379,0.0,0,38,1,1,1
0.43361388331552747,0.26206896551724135,0.0,1,2,4,4,2
0.09400943273314745,0.09655172413793102,0.0,1,5,2,0,2
0.003908591083200875,0.25517241379310346,0.0,2,19,0,2,0
0.05682570289496312,0.058620689655172406,0.0,1,13,1,3,2
0.11976965369883003,0.393103448275862,0.0,2,2,2,4,2
0.18847747348672383,0.3482758620689655,0.0,0,11,3,3,2
0.037016963285301095,0.15517241379310343,0.0,0,6,1,4,2
0.06367876592750865,0.30344827586206896,0.0,1,27,1,2,0
0.33471610600099017,0.4068965517241379,0.0,0,23,4,4,0
0.03262370690778331,0.07241379310344827,0.0,1,15,0,0,0
0.09117440133413242,0.20344827586206898,0.0,0,23,2,4,0
0.08741694243948198,0.0034482758620689655,0.0,1,40,2,1,1
0.005836829350913308,0.21724137931034482,0.0,2,6,0,4,2
0.19897855486359017,0.4724137931034483,0.0,1,29,3,3,1
0.006889543215988744,0.034482758620689655,0.0,2,19,0,0,0
0.03390572478307319,0.15172413793103445,0.0,0,23,1,1,0
0.04315605701331526,0.9689655172413792,0.0,1,24,1,1,0
0.38035281548844363,0.2862068965517241,0.0,1,6,4,4,2
0.04432342288349793,0.058620689655172406,0.0,0,18,1,3,0
0.37853401777106077,0.9206896551724139,0.0,0,31,4,0,1
0.06782187247570158,0.18275862068965515,0.0,1,33,1,2,1
0.03535450921124632,0.1275862068965517,0.0,0,25,1,0,0
0.03387445605440759,0.21379310344827585,0.0,1,34,1,0,1
0.09972639862417593,0.1413793103448276,0.0,1,17,2,4,0
0.11080595148135601,0.38620689655172413,0.0,2,14,2,2,0
0.04592333950022148,0.4413793103448276,0.0,0,41,1,1,1
0.025280767126143265,0.1413793103448276,0.0,2,2,0,2,2
0.15052765979623214,0.6758620689655173,0.0,0,3,3,1,2
0.2031581415952263,0.13448275862068965,0.0,2,12,3,0,2
0.025030617296818405,0.8,0.0,2,36,0,1,1
0.17383849701644213,0.43103448275862066,0.0,0,14,3,4,0
0.11108737003934646,0.2379310344827586,0.0,1,32,2,4,1
0.05211975923078927,0.1413793103448276,0.0,2,24,1,4,0
0.02307632175521797,0.5310344827586208,0.0,0,35,0,1,1
0.11108737003934646,0.10344827586206896,0.0,3,31,2,2,1
0.042687026083331164,0.03793103448275863,0.0,1,13,1,1,2
0.11108737003934646,0.4827586206896552,0.0,2,3,2,0,2
0.2330354118352138,0.1896551724137931,0.0,2,5,4,1,2
0.3074758318784689,0.13103448275862067,0.0,1,2,4,0,2
0.10030487010448966,0.506896551724138,0.0,1,25,2,4,0
0.075956953383537,0.8931034482758621,0.0,2,37,1,0,1
0.07076634442504624,0.18275862068965515,0.0,2,1,1,0,2
0.0058941553534669205,0.18620689655172412,0.0,1,27,0,3,0
0.053198530369752715,0.23448275862068962,0.0,2,35,1,2,1
0.003939859811866483,0.906896551724138,0.0,0,4,0,1,2
0.041259087474268444,0.21379310344827585,0.0,0,9,1,4,2
0.20153216770461477,0.4379310344827586,0.0,1,33,3,3,1
0.026557573546655548,0.2482758620689655,0.0,1,14,0,0,0
0.13330380175626028,0.08620689655172413,0.0,0,26,3,3,0
0.003924225447533679,0.9931034482758622,0.0,1,20,0,1,0
0.12166141178309925,0.0034482758620689655,0.0,1,21,2,4,0
0.09177893008833415,0.39999999999999997,0.0,1,4,2,3,2
0.06377257211350547,0.493103448275862,0.0,1,25,1,0,0
0.04489668290903406,0.396551724137931,0.0,0,14,1,4,0
0.011105610131068087,0.21034482758620687,0.0,0,37,0,3,1
0.04294759882221122,0.12413793103448274,0.0,1,25,1,0,0
0.23508351356281107,0.37732047954517367,0.0,1,3,4,2,2
0.15590588112671652,0.14827586206896554,0.0,1,38,3,4,1
0.283091434974073,0.38620689655172413,0.0,0,20,4,0,0
0.18057690804388044,0.36551724137931035,0.0,1,38,3,0,1
0.02460848945983271,0.19310344827586207,0.0,1,12,0,0,2
0.03369726659196915,0.7793103448275862,0.0,1,1,0,3,2
0.18264064413581052,0.13103448275862067,0.0,0,14,3,1,0
0.0018448549912708132,0.5655172413793104,0.0,2,5,0,4,2
0.0116111212444954,0.11034482758620691,0.0,2,12,0,0,2
0.3996560439846783,0.09655172413793102,0.0,1,23,4,3,0
0.0871407353362691,0.32068965517241377,0.0,0,34,2,1,1
0.022612502280011465,0.6965517241379311,0.0,1,5,0,1,2
0.20367407561820883,0.3275862068965517,0.0,2,14,3,3,0
0.20351252052010319,0.08275862068965517,0.0,2,32,3,2,1
0.2646897881543633,0.41724137931034483,0.0,0,23,4,2,0
0.01902180993824426,0.3379310344827586,0.0,2,30,0,4,1
0.17305677879980197,0.3137931034482758,0.0,0,18,3,1,0
0.18856606821794303,0.07241379310344827,0.0,1,27,3,1,0
0.022054876618808138,0.24137931034482757,0.0,2,38,0,1,1
0.06362665137973264,0.6137931034482759,0.0,1,1,1,3,2
0.129452536675613,0.35517241379310344,0.0,2,6,2,1,2
0.2402428537926362,0.5551724137931034,0.0,2,34,4,3,1
0.032055658337024784,0.13448275862068965,0.0,1,5,0,3,2
0.14001094405503298,0.47586206896551725,0.0,1,6,3,1,2
0.15827709305052506,0.23103448275862065,0.0,2,13,3,0,2
0.11400578471480313,0.2,0.0,2,36,2,3,1
0.06508064726268337,0.07241379310344827,0.0,1,3,1,0,2
0.024671026917163927,0.3620689655172414,0.0,2,2,0,3,2
0.3088099643015348,0.8206896551724138,0.0,2,22,4,4,0
0.19399119264142586,0.6931034482758621,0.0,0,26,3,0,0
0.0023243088308101205,0.034482758620689655,0.0,1,13,0,1,2
0.07539411626755609,0.2206896551724138,0.0,1,14,1,2,0
0.16483831461552492,0.8655172413793104,0.0,2,10,3,1,2
0.004648617661620241,0.44827586206896547,0.0,2,37,0,0,1
0.21939703468223154,0.19310344827586207,0.0,2,13,4,0,2
0.09664642885061364,0.6344827586206897,0.0,1,41,2,2,1
0.11108737003934646,0.4413793103448276,0.0,1,21,2,3,0
0.013554993876540637,0.5758620689655173,0.0,2,32,0,2,1
0.15466034343486984,0.48620689655172417,0.0,2,2,3,3,2
0.17792427756208146,0.296551724137931,0.0,1,29,3,3,1
0.05172890012246918,0.40344827586206894,0.0,0,36,1,2,1
0.4590457826302212,0.020689655172413793,0.0,1,31,4,1,1
0.07266331396409306,0.5862068965517242,0.0,2,16,1,2,0
0.022127836985694555,0.4586206896551724,0.0,0,26,0,1,0
0.05860802042890272,0.02413793103448276,0.0,1,42,1,1,1
0.2963337415639576,0.3275862068965517,0.0,1,26,4,0,0
0.09837663183677722,0.13793103448275862,0.0,0,28,2,1,1
0.10398936863225369,0.5275862068965518,0.0,0,11,2,0,2
0.09840268911066524,0.7862068965517242,0.0,1,24,2,4,0
0.11108737003934646,0.43103448275862066,0.0,1,22,2,1,0
0.21332047841154858,0.13793103448275862,0.0,2,0,3,1,2
0.18192146337650153,0.37732047954517367,0.0,0,16,3,1,0
0.14742684420355942,0.5862068965517242,0.0,2,3,3,0,2
0.07898480860932328,0.3275862068965517,0.0,0,6,1,2,2
0.22843369726659196,0.32068965517241377,0.0,2,38,4,1,1
0.30763738697657456,0.2862068965517241,0.0,0,25,4,4,0
0.03308231492821221,0.07241379310344827,0.0,2,6,0,4,2
0.04000312687286656,0.4206896551724138,0.0,2,24,1,3,0
0.26103655835526485,0.6827586206896552,0.0,1,31,4,2,1
0.11108737003934646,0.22413793103448276,0.0,0,18,2,4,0
0.004528754201735414,0.3172413793103448,0.0,2,28,0,4,1
0.09033535711493862,0.5172413793103449,0.0,2,2,2,0,2
0.07772363655314381,0.3896551724137931,0.0,0,6,1,3,2
0.20217838809703728,0.7827586206896552,0.0,1,8,3,3,2
0.2522552570550069,0.7586206896551725,0.0,2,4,4,3,2
0.06554967819266748,0.5413793103448277,0.0,1,5,1,4,2
0.026984912838418845,0.07241379310344827,0.0,1,7,0,2,2
0.20295489485889986,0.7103448275862069,0.0,1,2,3,3,2
0.08382103864293716,0.32413793103448274,0.0,0,24,2,0,0
0.16129973682153373,0.4379310344827586,0.0,2,35,3,4,1
0.4368814654610835,0.906896551724138,0.0,0,31,4,2,1
0.10542251869609401,0.08275862068965517,0.0,0,9,2,0,2
0.3772676342601037,0.4275862068965517,0.0,1,13,4,2,2
0.06499726398624175,0.23448275862068962,0.0,0,42,1,0,1
0.25382911639784245,0.5310344827586208,0.0,1,18,4,2,0
0.33126612293821817,0.23448275862068962,0.0,1,17,4,2,0
0.10703806967715036,0.46206896551724136,0.0,1,15,2,3,0
0.02040284545430857,0.4206896551724138,0.0,1,21,0,0,0
0.13223545352685204,0.18275862068965515,0.0,1,26,3,1,0
0.22750084686140137,0.7000000000000001,0.0,1,15,4,1,0
0.11698152539281338,0.18275862068965515,0.0,1,24,2,4,0
0.39212549183104467,0.3620689655172414,0.0,0,9,4,4,2
0.04077442217995153,0.10689655172413794,0.0,1,38,1,1,1
0.025921776063788204,0.2655172413793103,0.0,0,17,0,3,0
0.06887458634077702,0.5310344827586208,0.0,0,10,1,0,2
0.005946269901242932,0.3275862068965517,0.0,1,13,0,4,2
0.04320296010631367,0.5758620689655173,0.0,0,20,1,3,0
0.07752560127159497,0.5724137931034483,0.0,1,13,1,2,2
0.038569976809026234,0.47586206896551725,0.0,2,22,1,3,0
0.4566849936159679,0.37241379310344824,0.0,0,32,4,3,1
0.320671235375355,0.4241379310344827,0.0,0,17,4,2,0
0.3349766787398702,0.14482758620689656,0.0,2,17,4,1,0
0.004007608723975298,0.1896551724137931,0.0,0,31,0,4,1
0.1410532350105532,0.4586206896551724,0.0,1,21,3,4,0
0.26016624540740546,0.4241379310344827,0.0,0,5,4,0,2
0.4384084217109206,0.9551724137931035,0.0,1,1,4,0,2
0.07220991739844176,0.14827586206896554,0.0,2,13,1,4,2
0.12048883445813899,0.2517241379310345,0.0,1,24,2,3,0
0.15208067331995725,0.07586206896551724,0.0,0,8,3,4,2
0.033207389842874635,0.8551724137931035,0.0,2,3,0,3,2
0.12244312999973941,0.2206896551724138,0.0,1,4,2,4,2
0.1049951794043307,0.23448275862068962,0.0,2,3,2,3,2
0.0839304791932668,0.010344827586206896,0.0,0,26,2,1,0
0.00945879042134612,0.5448275862068966,0.0,1,1,0,3,2
0.24571488130911745,0.10689655172413794,0.0,1,38,4,1,1
0.1510071136357714,0.8137931034482759,0.0,1,25,3,3,0
0.024905542382155976,0.09655172413793102,0.0,1,27,0,1,0
0.18717460979232353,0.06896551724137931,0.0,1,3,3,3,2
0.01701539984886781,0.8448275862068966,0.0,2,13,0,0,2
0.0018448549912708132,0.44827586206896547,0.0,1,10,0,4,2
0.016442139823331682,0.4793103448275862,0.0,2,13,0,2,2
0.11462073637856006,0.3172413793103448,0.0,2,4,2,1,2
0.24794538395393073,0.30689655172413793,0.0,1,15,4,4,0
0.07382025692472052,0.13448275862068965,0.0,1,24,1,0,0
0.04980587330953436,0.2793103448275862,0.0,2,42,1,1,1
0.026521093363212338,0.6517241379310346,0.0,1,20,0,2,0
0.11108737003934646,0.32068965517241377,0.0,3,17,2,3,0
0.026312635172108294,0.603448275862069,0.0,0,4,0,3,2
0.09631289574484717,0.5137931034482759,0.0,1,7,2,0,2
0.15284154571748704,0.1206896551724138,0.0,2,34,3,2,1
0.012048883445813898,0.37732047954517367,0.0,1,22,0,1,0
0.14852646116163326,0.2862068965517241,0.0,0,1,3,1,2
0.06734241863616228,0.5827586206896552,0.0,0,39,1,1,1
0.3870912265158819,0.5655172413793104,0.0,0,27,4,2,0
0.15509289418141076,0.296551724137931,0.0,0,25,3,1,0
0.12072856137790862,0.006896551724137931,0.0,0,16,2,4,0
0.1540297574067801,0.12413793103448274,0.0,1,6,3,2,2
0.15769862157021133,0.9137931034482759,0.0,2,20,3,3,0
0.04211897751257263,0.1586206896551724,0.0,0,29,1,3,1
0.40406493472652893,0.5103448275862069,0.0,1,23,4,4,0
0.09285248977251999,0.43448275862068964,0.0,1,3,2,0,2
0.1103004403679287,0.5896551724137932,0.0,2,16,2,0,0
0.008833415848033979,0.7206896551724138,0.0,2,29,0,0,1
0.06460119342314406,0.5586206896551724,0.0,0,5,1,0,2
0.019860854157438046,0.43103448275862066,0.0,0,35,0,4,1
0.14046434062068427,0.02413793103448276,0.0,0,38,3,2,1
0.31537639732131223,0.07931034482758621,0.0,0,23,4,0,0
0.15498682416176962,0.10344827586206896,0.0,0,2,3,3,2
0.015076738671600177,0.10689655172413794,0.0,1,26,0,3,0
0.3655522839200563,0.18620689655172412,0.0,2,39,4,3,1
0.4492690934674414,0.21379310344827585,0.0,1,18,4,3,0
0.21403965917085757,0.1206896551724138,0.0,3,20,3,0,0
0.019131250488573885,0.2379310344827586,0.0,1,41,0,2,1
0.07156890846079682,0.29310344827586204,0.0,0,26,1,1,0
0.0874742684420356,0.006896551724137931,0.0,2,27,2,2,0
0.2244677801808375,0.2862068965517241,0.0,1,3,4,0,2
0.007092789952315189,0.034482758620689655,0.0,1,31,0,0,1
0.33479427782265414,0.19310344827586207,0.0,0,17,4,4,0
0.091101440967246,0.5482758620689655,0.0,2,19,2,1,0
0.15767777575110092,0.5689655172413793,0.0,0,17,3,1,0
0.11108737003934646,0.14482758620689656,0.0,0,43,2,4,1
0.21187169398337546,0.25517241379310346,0.0,2,27,3,4,0
0.1334340881257003,0.5586206896551724,0.0,2,27,3,3,0
0.042056440055241416,0.3,0.0,2,17,1,0,0
0.04977981603564635,0.058620689655172406,0.0,2,1,1,0,2
0.1976600568048571,0.37241379310344824,0.0,1,16,3,2,0
0.11108737003934646,0.1896551724137931,0.0,2,12,2,0,2
0.07396617765849335,0.058620689655172406,0.0,1,15,1,0,0
0.4415092373035933,0.5689655172413793,0.0,1,17,4,1,0
0.15369622430101362,0.07241379310344827,0.0,1,9,3,4,2
0.009484847695234125,0.7000000000000001,0.0,1,5,0,4,2
0.3142350887250176,0.13103448275862067,0.0,1,11,4,1,2
0.02826693071370873,0.4724137931034483,0.0,1,30,0,3,1
0.216020011986346,0.9103448275862069,0.0,2,37,3,1,1
0.46169841311202026,0.20344827586206898,0.0,1,7,4,3,2
0.22918414675456653,0.2689655172413793,0.0,2,38,4,2,1
0.15498682416176962,0.9482758620689655,0.0,0,26,3,3,0
0.03967480522187768,0.7206896551724138,0.0,1,10,1,0,2
0.3104203038278135,0.5241379310344828,0.0,0,35,4,0,1
0.0030070094066758737,0.2068965517241379,0.0,1,6,0,4,2
0.12980691560048987,0.6448275862068966,0.0,0,5,2,0,2
0.21953774396122677,0.19655172413793104,0.0,1,38,4,0,1
0.09876227949031972,0.04827586206896552,0.0,1,33,2,3,1
0.03800713969304531,0.7000000000000001,0.0,1,1,1,4,2
0.09790760090679312,0.6482758620689656,0.0,2,17,2,4,0
0.01576986215702113,0.38620689655172413,0.0,1,17,0,3,0
0.11108737003934646,0.37241379310344824,0.0,1,38,2,0,1
0.11108737003934646,0.4827586206896552,0.0,2,28,2,2,1
0.08858430830966464,0.4241379310344827,0.0,1,37,2,3,1
0.029371759126560176,0.38275862068965516,0.0,1,2,0,3,2
0.027558172863954972,0.2068965517241379,0.0,0,19,0,1,0
0.30589676108085573,0.46206896551724136,0.0,2,29,4,1,1
0.15498682416176962,0.22413793103448276,0.0,1,31,3,2,1
0.010949266487740052,0.3586206896551724,0.0,2,16,0,3,0
0.11108737003934646,0.46206896551724136,0.0,0,2,2,0,2
0.03948198139510644,0.6172413793103448,0.0,2,0,1,1,2
0.08855825103577662,0.503448275862069,0.0,1,20,2,1,0
0.08090783542225811,0.017241379310344827,0.0,0,33,2,4,1
0.07029731349506214,0.13793103448275862,0.0,2,7,1,4,2
0.020439325637751776,0.09655172413793102,0.0,0,29,0,3,1
0.2352554915704719,0.017241379310344827,0.0,2,15,4,1,0
0.0098235922557782,0.5172413793103449,0.0,2,7,0,2,2
0.1848711467806238,0.07931034482758621,0.0,2,13,3,0,2
0.2227532115590067,0.7793103448275862,0.0,0,33,4,2,1
0.13268363863772573,0.3172413793103448,0.0,1,4,3,0,2
0.010016416082549443,0.3586206896551724,0.0,0,9,0,1,2
0.09897073768142375,0.8793103448275862,0.0,0,3,2,2,2
0.04748677593350183,0.5827586206896552,0.0,0,17,1,2,0
0.10754879224535528,0.4068965517241379,0.0,2,28,2,3,1
0.04844568361258045,0.14482758620689656,0.0,2,5,1,2,2
0.28544180107877115,0.5551724137931034,0.0,0,28,4,1,1
0.33395002214868275,0.05172413793103449,0.0,0,7,4,0,2
0.1637908122052271,0.031034482758620682,0.0,1,9,3,1,2
0.43577663704823205,0.18275862068965515,0.0,2,41,4,3,1
0.11108737003934646,0.14482758620689656,0.0,0,37,2,1,1
0.09859551293743647,0.17931034482758618,0.0,1,4,2,3,2
0.04772650285327149,0.24137931034482757,0.0,1,23,1,4,0
0.3175130937801287,0.5482758620689655,0.0,0,42,4,4,1
0.44768481121505066,0.2,0.0,1,7,4,4,2
0.05198426140657165,0.18275862068965515,0.0,0,30,1,2,1
0.01486306902571853,0.1413793103448276,0.0,2,40,0,2,1
0.05775334184537614,0.2517241379310345,0.0,2,6,1,4,2
